xi,ti,ci
0,0,0
0.1,0,5.90E-32
0.2,0,1.65E-29
0.3,0,3.59E-27
0.4,0,6.11E-25
0.5,0,8.14E-23
0.6,0,8.47E-21
0.7,0,6.90E-19
0.8,0,4.40E-17
0.9,0,2.21E-15
1,0,8.69E-14
1.1,0,2.69E-12
1.2,0,6.58E-11
1.3,0,1.27E-09
1.4,0,1.93E-08
1.5,0,2.33E-07
1.6,0,2.23E-06
1.7,0,1.69E-05
1.8,0,0.000101032
1.9,0,0.000479123
2,0,0.00179711
2.1,0,0.00532745
2.2,0,0.0124734
2.3,0,0.0230549
2.4,0,0.0336315
2.5,0,0.0387223
2.6,0,0.0352012
2.7,0,0.0252803
2.8,0,0.0143532
2.9,0,0.00644734
3,0,0.0022927
3.1,0,0.000645679
3.2,0,0.000144012
3.3,0,2.54E-05
3.4,0,3.55E-06
3.5,0,3.92E-07
3.6,0,3.41E-08
3.7,0,2.34E-09
3.8,0,1.26E-10
3.9,0,5.36E-12
4,0,1.78E-13
4.1,0,4.64E-15
4.2,0,9.45E-17
4.3,0,1.51E-18
4.4,0,1.87E-20
4.5,0,1.82E-22
4.6,0,1.38E-24
4.7,0,8.17E-27
4.8,0,3.77E-29
4.9,0,1.35E-31
5,0,3.79E-34
5.1,0,8.28E-37
5.2,0,1.41E-39
5.3,0,1.87E-42
5.4,0,1.93E-45
5.5,0,1.55E-48
5.6,0,9.70E-52
5.7,0,4.73E-55
5.8,0,1.80E-58
5.9,0,5.32E-62
6,0,1.23E-65
6.1,0,2.20E-69
6.2,0,3.08E-73
6.3,0,3.35E-77
6.4,0,2.84E-81
6.5,0,1.88E-85
6.6,0,9.66E-90
6.7,0,3.87E-94
6.8,0,1.21E-98
6.9,0,2.94E-103
7,0,5.56E-108
7.1,0,8.19E-113
7.2,0,9.40E-118
7.3,0,8.40E-123
7.4,0,5.85E-128
7.5,0,3.17E-133
7.6,0,1.34E-138
7.7,0,4.41E-144
7.8,0,1.13E-149
7.9,0,2.25E-155
8,0,3.50E-161
8.1,0,4.23E-167
8.2,0,3.99E-173
8.3,0,2.92E-179
8.4,0,1.67E-185
8.5,0,7.44E-192
8.6,0,2.58E-198
8.7,0,6.96E-205
8.8,0,1.46E-211
8.9,0,2.40E-218
9,0,3.06E-225
9.1,0,3.04E-232
9.2,0,2.35E-239
9.3,0,1.41E-246
9.4,0,6.63E-254
9.5,0,2.42E-261
9.6,0,6.90E-269
9.7,0,1.53E-276
9.8,0,2.64E-284
9.9,0,3.54E-292
10,0,3.71E-300
10.1,0,3.02E-308
10.2,0,1.92014e-316
10.3,0,0
10.4,0,0
10.5,0,0
10.6,0,0
10.7,0,0
10.8,0,0
10.9,0,0
11,0,0
11.1,0,0
11.2,0,0
11.3,0,0
11.4,0,0
11.5,0,0
11.6,0,0
11.7,0,0
11.8,0,0
11.9,0,0
12,0,0
12.1,0,0
12.2,0,0
12.3,0,0
12.4,0,0
12.5,0,0
12.6,0,0
12.7,0,0
12.8,0,0
12.9,0,0
13,0,0
13.1,0,0
13.2,0,0
13.3,0,0
13.4,0,0
13.5,0,0
13.6,0,0
13.7,0,0
13.8,0,0
13.9,0,0
14,0,0
14.1,0,0
14.2,0,0
14.3,0,0
14.4,0,0
14.5,0,0
14.6,0,0
14.7,0,0
14.8,0,0
14.9,0,0
15,0,0
15.1,0,0
15.2,0,0
15.3,0,0
15.4,0,0
15.5,0,0
15.6,0,0
15.7,0,0
15.8,0,0
15.9,0,0
16,0,0
16.1,0,0
16.2,0,0
16.3,0,0
16.4,0,0
16.5,0,0
16.6,0,0
16.7,0,0
16.8,0,0
16.9,0,0
17,0,0
17.1,0,0
17.2,0,0
17.3,0,0
17.4,0,0
17.5,0,0
17.6,0,0
17.7,0,0
17.8,0,0
17.9,0,0
18,0,0
18.1,0,0
18.2,0,0
18.3,0,0
18.4,0,0
18.5,0,0
18.6,0,0
18.7,0,0
18.8,0,0
18.9,0,0
19,0,0
19.1,0,0
19.2,0,0
19.3,0,0
19.4,0,0
19.5,0,0
19.6,0,0
19.7,0,0
19.8,0,0
19.9,0,0
20,0,0
0,0.1,0
0.1,0.1,6.55E-19
0.2,0.1,1.62E-17
0.3,0.1,3.21E-16
0.4,0.1,5.01E-15
0.5,0.1,6.13E-14
0.6,0.1,5.81E-13
0.7,0.1,4.18E-12
0.8,0.1,2.20E-11
0.9,0.1,7.50E-11
1,0.1,8.76E-11
1.1,0.1,-6.68E-10
1.2,0.1,-4.61E-09
1.3,0.1,-1.24E-08
1.4,0.1,3.14E-08
1.5,0.1,7.73E-07
1.6,0.1,7.81E-06
1.7,0.1,5.88E-05
1.8,0.1,0.000347582
1.9,0.1,0.0016285
2,0.1,0.00608292
2.1,0.1,0.0182202
2.2,0.1,0.0440255
2.3,0.1,0.0863575
2.4,0.1,0.138459
2.5,0.1,0.182848
2.6,0.1,0.200578
2.7,0.1,0.184447
2.8,0.1,0.143502
2.9,0.1,0.095259
3,0.1,0.0543073
3.1,0.1,0.026691
3.2,0.1,0.0113167
3.3,0.1,0.00413028
3.4,0.1,0.00129202
3.5,0.1,0.000344478
3.6,0.1,7.78E-05
3.7,0.1,1.48E-05
3.8,0.1,2.36E-06
3.9,0.1,3.12E-07
4,0.1,3.44E-08
4.1,0.1,3.13E-09
4.2,0.1,2.34E-10
4.3,0.1,1.45E-11
4.4,0.1,7.36E-13
4.5,0.1,3.07E-14
4.6,0.1,1.05E-15
4.7,0.1,2.97E-17
4.8,0.1,6.90E-19
4.9,0.1,1.32E-20
5,0.1,2.07E-22
5.1,0.1,2.68E-24
5.2,0.1,2.87E-26
5.3,0.1,2.52E-28
5.4,0.1,1.83E-30
5.5,0.1,1.09E-32
5.6,0.1,5.33E-35
5.7,0.1,2.14E-37
5.8,0.1,7.03E-40
5.9,0.1,1.88E-42
6,0.1,4.11E-45
6.1,0.1,7.25E-48
6.2,0.1,1.03E-50
6.3,0.1,1.18E-53
6.4,0.1,1.08E-56
6.5,0.1,7.86E-60
6.6,0.1,4.54E-63
6.7,0.1,2.08E-66
6.8,0.1,7.51E-70
6.9,0.1,2.13E-73
7,0.1,4.76E-77
7.1,0.1,8.34E-81
7.2,0.1,1.14E-84
7.3,0.1,1.23E-88
7.4,0.1,1.03E-92
7.5,0.1,6.72E-97
7.6,0.1,3.43E-101
7.7,0.1,1.37E-105
7.8,0.1,4.24E-110
7.9,0.1,1.03E-114
8,0.1,1.94E-119
8.1,0.1,2.85E-124
8.2,0.1,3.27E-129
8.3,0.1,2.92E-134
8.4,0.1,2.03E-139
8.5,0.1,1.10E-144
8.6,0.1,4.64E-150
8.7,0.1,1.53E-155
8.8,0.1,3.91E-161
8.9,0.1,7.79E-167
9,0.1,1.21E-172
9.1,0.1,1.46E-178
9.2,0.1,1.38E-184
9.3,0.1,1.01E-190
9.4,0.1,5.78E-197
9.5,0.1,2.57E-203
9.6,0.1,8.92E-210
9.7,0.1,2.41E-216
9.8,0.1,5.06E-223
9.9,0.1,8.29E-230
10,0.1,1.06E-236
10.1,0.1,1.05E-243
10.2,0.1,8.12E-251
10.3,0.1,4.89E-258
10.4,0.1,2.29E-265
10.5,0.1,8.38E-273
10.6,0.1,2.38E-280
10.7,0.1,5.28E-288
10.8,0.1,9.12E-296
10.9,0.1,1.23E-303
11,0.1,1.28262e-311
11.1,0.1,1.04554e-319
11.2,0.1,0
11.3,0.1,0
11.4,0.1,0
11.5,0.1,0
11.6,0.1,0
11.7,0.1,0
11.8,0.1,0
11.9,0.1,0
12,0.1,0
12.1,0.1,0
12.2,0.1,0
12.3,0.1,0
12.4,0.1,0
12.5,0.1,0
12.6,0.1,0
12.7,0.1,0
12.8,0.1,0
12.9,0.1,0
13,0.1,0
13.1,0.1,0
13.2,0.1,0
13.3,0.1,0
13.4,0.1,0
13.5,0.1,0
13.6,0.1,0
13.7,0.1,0
13.8,0.1,0
13.9,0.1,0
14,0.1,0
14.1,0.1,0
14.2,0.1,0
14.3,0.1,0
14.4,0.1,0
14.5,0.1,0
14.6,0.1,0
14.7,0.1,0
14.8,0.1,0
14.9,0.1,0
15,0.1,0
15.1,0.1,0
15.2,0.1,0
15.3,0.1,0
15.4,0.1,0
15.5,0.1,0
15.6,0.1,0
15.7,0.1,0
15.8,0.1,0
15.9,0.1,0
16,0.1,0
16.1,0.1,0
16.2,0.1,0
16.3,0.1,0
16.4,0.1,0
16.5,0.1,0
16.6,0.1,0
16.7,0.1,0
16.8,0.1,0
16.9,0.1,0
17,0.1,0
17.1,0.1,0
17.2,0.1,0
17.3,0.1,0
17.4,0.1,0
17.5,0.1,0
17.6,0.1,0
17.7,0.1,0
17.8,0.1,0
17.9,0.1,0
18,0.1,0
18.1,0.1,0
18.2,0.1,0
18.3,0.1,0
18.4,0.1,0
18.5,0.1,0
18.6,0.1,0
18.7,0.1,0
18.8,0.1,0
18.9,0.1,0
19,0.1,0
19.1,0.1,0
19.2,0.1,0
19.3,0.1,0
19.4,0.1,0
19.5,0.1,0
19.6,0.1,0
19.7,0.1,0
19.8,0.1,0
19.9,0.1,0
20,0.1,0
0,0.2,0
0.1,0.2,1.45E-14
0.2,0.2,2.16E-14
0.3,0.2,-6.98E-14
0.4,0.2,-7.09E-13
0.5,0.2,-2.93E-12
0.6,0.2,-7.43E-12
0.7,0.2,-1.14E-11
0.8,0.2,-7.33E-12
0.9,0.2,7.69E-12
1,0.2,1.86E-11
1.1,0.2,1.90E-11
1.2,0.2,2.83E-10
1.3,0.2,5.73E-09
1.4,0.2,8.77E-08
1.5,0.2,1.04E-06
1.6,0.2,9.72E-06
1.7,0.2,7.14E-05
1.8,0.2,0.000416386
1.9,0.2,0.00193642
2,0.2,0.00722961
2.1,0.2,0.0218091
2.2,0.2,0.0535439
2.3,0.2,0.107903
2.4,0.2,0.180339
2.5,0.2,0.253128
2.6,0.2,0.302886
2.7,0.2,0.314165
2.8,0.2,0.287277
2.9,0.2,0.234996
3,0.2,0.173721
3.1,0.2,0.116619
3.2,0.2,0.071105
3.3,0.2,0.0392692
3.4,0.2,0.0195615
3.5,0.2,0.00874762
3.6,0.2,0.00349445
3.7,0.2,0.00124074
3.8,0.2,0.000389549
3.9,0.2,0.000107577
4,0.2,2.60E-05
4.1,0.2,5.46E-06
4.2,0.2,9.94E-07
4.3,0.2,1.56E-07
4.4,0.2,2.09E-08
4.5,0.2,2.40E-09
4.6,0.2,2.34E-10
4.7,0.2,1.94E-11
4.8,0.2,1.36E-12
4.9,0.2,8.09E-14
5,0.2,4.06E-15
5.1,0.2,1.73E-16
5.2,0.2,6.20E-18
5.3,0.2,1.88E-19
5.4,0.2,4.85E-21
5.5,0.2,1.06E-22
5.6,0.2,1.96E-24
5.7,0.2,3.09E-26
5.8,0.2,4.14E-28
5.9,0.2,4.71E-30
6,0.2,4.57E-32
6.1,0.2,3.77E-34
6.2,0.2,2.65E-36
6.3,0.2,1.58E-38
6.4,0.2,8.03E-41
6.5,0.2,3.46E-43
6.6,0.2,1.26E-45
6.7,0.2,3.86E-48
6.8,0.2,9.96E-51
6.9,0.2,2.15E-53
7,0.2,3.87E-56
7.1,0.2,5.79E-59
7.2,0.2,7.12E-62
7.3,0.2,7.19E-65
7.4,0.2,5.92E-68
7.5,0.2,3.95E-71
7.6,0.2,2.12E-74
7.7,0.2,9.14E-78
7.8,0.2,3.14E-81
7.9,0.2,8.58E-85
8,0.2,1.86E-88
8.1,0.2,3.17E-92
8.2,0.2,4.26E-96
8.3,0.2,4.49E-100
8.4,0.2,3.72E-104
8.5,0.2,2.41E-108
8.6,0.2,1.22E-112
8.7,0.2,4.83E-117
8.8,0.2,1.49E-121
8.9,0.2,3.60E-126
9,0.2,6.77E-131
9.1,0.2,9.94E-136
9.2,0.2,1.14E-140
9.3,0.2,1.01E-145
9.4,0.2,7.04E-151
9.5,0.2,3.81E-156
9.6,0.2,1.61E-161
9.7,0.2,5.28E-167
9.8,0.2,1.35E-172
9.9,0.2,2.70E-178
10,0.2,4.19E-184
10.1,0.2,5.06E-190
10.2,0.2,4.77E-196
10.3,0.2,3.50E-202
10.4,0.2,2.00E-208
10.5,0.2,8.90E-215
10.6,0.2,3.08E-221
10.7,0.2,8.32E-228
10.8,0.2,1.75E-234
10.9,0.2,2.86E-241
11,0.2,3.65E-248
11.1,0.2,3.63E-255
11.2,0.2,2.81E-262
11.3,0.2,1.69E-269
11.4,0.2,7.93E-277
11.5,0.2,2.90E-284
11.6,0.2,8.24E-292
11.7,0.2,1.83E-299
11.8,0.2,3.15E-307
11.9,0.2,4.23625e-315
12,0.2,4.94066e-323
12.1,0.2,0
12.2,0.2,0
12.3,0.2,0
12.4,0.2,0
12.5,0.2,0
12.6,0.2,0
12.7,0.2,0
12.8,0.2,0
12.9,0.2,0
13,0.2,0
13.1,0.2,0
13.2,0.2,0
13.3,0.2,0
13.4,0.2,0
13.5,0.2,0
13.6,0.2,0
13.7,0.2,0
13.8,0.2,0
13.9,0.2,0
14,0.2,0
14.1,0.2,0
14.2,0.2,0
14.3,0.2,0
14.4,0.2,0
14.5,0.2,0
14.6,0.2,0
14.7,0.2,0
14.8,0.2,0
14.9,0.2,0
15,0.2,0
15.1,0.2,0
15.2,0.2,0
15.3,0.2,0
15.4,0.2,0
15.5,0.2,0
15.6,0.2,0
15.7,0.2,0
15.8,0.2,0
15.9,0.2,0
16,0.2,0
16.1,0.2,0
16.2,0.2,0
16.3,0.2,0
16.4,0.2,0
16.5,0.2,0
16.6,0.2,0
16.7,0.2,0
16.8,0.2,0
16.9,0.2,0
17,0.2,0
17.1,0.2,0
17.2,0.2,0
17.3,0.2,0
17.4,0.2,0
17.5,0.2,0
17.6,0.2,0
17.7,0.2,0
17.8,0.2,0
17.9,0.2,0
18,0.2,0
18.1,0.2,0
18.2,0.2,0
18.3,0.2,0
18.4,0.2,0
18.5,0.2,0
18.6,0.2,0
18.7,0.2,0
18.8,0.2,0
18.9,0.2,0
19,0.2,0
19.1,0.2,0
19.2,0.2,0
19.3,0.2,0
19.4,0.2,0
19.5,0.2,0
19.6,0.2,0
19.7,0.2,0
19.8,0.2,0
19.9,0.2,0
20,0.2,0
0,0.3,0
0.1,0.3,-1.16E-15
0.2,0.3,4.42E-15
0.3,0.3,4.11E-15
0.4,0.3,-4.42E-15
0.5,0.3,-4.49E-15
0.6,0.3,6.49E-15
0.7,0.3,2.52E-15
0.8,0.3,-9.41E-15
0.9,0.3,1.37E-14
1,0.3,4.21E-13
1.1,0.3,1.34E-11
1.2,0.3,3.35E-10
1.3,0.3,6.44E-09
1.4,0.3,9.61E-08
1.5,0.3,1.12E-06
1.6,0.3,1.03E-05
1.7,0.3,7.51E-05
1.8,0.3,0.000435502
1.9,0.3,0.00201994
2,0.3,0.00754161
2.1,0.3,0.0228147
2.2,0.3,0.056362
2.3,0.3,0.114814
2.4,0.3,0.195252
2.5,0.3,0.281584
2.6,0.3,0.351093
2.7,0.3,0.386938
2.8,0.3,0.385472
2.9,0.3,0.353746
3,0.3,0.302727
3.1,0.3,0.242761
3.2,0.3,0.1823
3.3,0.3,0.12775
3.4,0.3,0.0831779
3.5,0.3,0.0501035
3.6,0.3,0.0278105
3.7,0.3,0.0141714
3.8,0.3,0.00660593
3.9,0.3,0.00280698
4,0.3,0.00108339
4.1,0.3,0.000378416
4.2,0.3,0.000119161
4.3,0.3,3.37E-05
4.4,0.3,8.52E-06
4.5,0.3,1.92E-06
4.6,0.3,3.83E-07
4.7,0.3,6.74E-08
4.8,0.3,1.04E-08
4.9,0.3,1.41E-09
5,0.3,1.67E-10
5.1,0.3,1.72E-11
5.2,0.3,1.53E-12
5.3,0.3,1.18E-13
5.4,0.3,7.90E-15
5.5,0.3,4.56E-16
5.6,0.3,2.27E-17
5.7,0.3,9.76E-19
5.8,0.3,3.63E-20
5.9,0.3,1.17E-21
6,0.3,3.24E-23
6.1,0.3,7.81E-25
6.2,0.3,1.63E-26
6.3,0.3,2.96E-28
6.4,0.3,4.67E-30
6.5,0.3,6.40E-32
6.6,0.3,7.64E-34
6.7,0.3,7.94E-36
6.8,0.3,7.19E-38
6.9,0.3,5.68E-40
7,0.3,3.90E-42
7.1,0.3,2.33E-44
7.2,0.3,1.21E-46
7.3,0.3,5.48E-49
7.4,0.3,2.15E-51
7.5,0.3,7.26E-54
7.6,0.3,2.12E-56
7.7,0.3,5.31E-59
7.8,0.3,1.14E-61
7.9,0.3,2.08E-64
8,0.3,3.22E-67
8.1,0.3,4.20E-70
8.2,0.3,4.59E-73
8.3,0.3,4.17E-76
8.4,0.3,3.13E-79
8.5,0.3,1.93E-82
8.6,0.3,9.74E-86
8.7,0.3,3.97E-89
8.8,0.3,1.31E-92
8.9,0.3,3.44E-96
9,0.3,7.21E-100
9.1,0.3,1.20E-103
9.2,0.3,1.58E-107
9.3,0.3,1.64E-111
9.4,0.3,1.34E-115
9.5,0.3,8.62E-120
9.6,0.3,4.33E-124
9.7,0.3,1.71E-128
9.8,0.3,5.25E-133
9.9,0.3,1.26E-137
10,0.3,2.37E-142
10.1,0.3,3.46E-147
10.2,0.3,3.96E-152
10.3,0.3,3.52E-157
10.4,0.3,2.44E-162
10.5,0.3,1.32E-167
10.6,0.3,5.57E-173
10.7,0.3,1.83E-178
10.8,0.3,4.68E-184
10.9,0.3,9.33E-190
11,0.3,1.45E-195
11.1,0.3,1.75E-201
11.2,0.3,1.65E-207
11.3,0.3,1.21E-213
11.4,0.3,6.91E-220
11.5,0.3,3.08E-226
11.6,0.3,1.07E-232
11.7,0.3,2.88E-239
11.8,0.3,6.05E-246
11.9,0.3,9.91E-253
12,0.3,1.26E-259
12.1,0.3,1.25E-266
12.2,0.3,9.70E-274
12.3,0.3,5.84E-281
12.4,0.3,2.74E-288
12.5,0.3,1.00E-295
12.6,0.3,2.85E-303
12.7,0.3,6.31411e-311
12.8,0.3,1.08967e-318
12.9,0.3,0
13,0.3,0
13.1,0.3,0
13.2,0.3,0
13.3,0.3,0
13.4,0.3,0
13.5,0.3,0
13.6,0.3,0
13.7,0.3,0
13.8,0.3,0
13.9,0.3,0
14,0.3,0
14.1,0.3,0
14.2,0.3,0
14.3,0.3,0
14.4,0.3,0
14.5,0.3,0
14.6,0.3,0
14.7,0.3,0
14.8,0.3,0
14.9,0.3,0
15,0.3,0
15.1,0.3,0
15.2,0.3,0
15.3,0.3,0
15.4,0.3,0
15.5,0.3,0
15.6,0.3,0
15.7,0.3,0
15.8,0.3,0
15.9,0.3,0
16,0.3,0
16.1,0.3,0
16.2,0.3,0
16.3,0.3,0
16.4,0.3,0
16.5,0.3,0
16.6,0.3,0
16.7,0.3,0
16.8,0.3,0
16.9,0.3,0
17,0.3,0
17.1,0.3,0
17.2,0.3,0
17.3,0.3,0
17.4,0.3,0
17.5,0.3,0
17.6,0.3,0
17.7,0.3,0
17.8,0.3,0
17.9,0.3,0
18,0.3,0
18.1,0.3,0
18.2,0.3,0
18.3,0.3,0
18.4,0.3,0
18.5,0.3,0
18.6,0.3,0
18.7,0.3,0
18.8,0.3,0
18.9,0.3,0
19,0.3,0
19.1,0.3,0
19.2,0.3,0
19.3,0.3,0
19.4,0.3,0
19.5,0.3,0
19.6,0.3,0
19.7,0.3,0
19.8,0.3,0
19.9,0.3,0
20,0.3,0
0,0.4,0
0.1,0.4,-9.44E-18
0.2,0.4,1.51E-17
0.3,0.4,3.62E-19
0.4,0.4,-1.97E-17
0.5,0.4,1.45E-17
0.6,0.4,1.72E-17
0.7,0.4,-3.49E-17
0.8,0.4,2.23E-16
0.9,0.4,1.12E-14
1,0.4,4.63E-13
1.1,0.4,1.47E-11
1.2,0.4,3.57E-10
1.3,0.4,6.74E-09
1.4,0.4,9.93E-08
1.5,0.4,1.15E-06
1.6,0.4,1.05E-05
1.7,0.4,7.62E-05
1.8,0.4,0.000440819
1.9,0.4,0.00204281
2,0.4,0.00762739
2.1,0.4,0.0230976
2.2,0.4,0.057188
2.3,0.4,0.116961
2.4,0.4,0.200248
2.5,0.4,0.292027
2.6,0.4,0.370784
2.7,0.4,0.420532
2.8,0.4,0.437476
2.9,0.4,0.42697
3,0.4,0.396706
3.1,0.4,0.352903
3.2,0.4,0.30036
3.3,0.4,0.24364
3.4,0.4,0.187471
3.5,0.4,0.136223
3.6,0.4,0.0931023
3.7,0.4,0.0596399
3.8,0.4,0.035696
3.9,0.4,0.0199052
4,0.4,0.0103137
4.1,0.4,0.00495265
4.2,0.4,0.00219848
4.3,0.4,0.000899778
4.4,0.4,0.000338616
4.5,0.4,0.000116847
4.6,0.4,3.69E-05
4.7,0.4,1.06E-05
4.8,0.4,2.77E-06
4.9,0.4,6.55E-07
5,0.4,1.40E-07
5.1,0.4,2.68E-08
5.2,0.4,4.60E-09
5.3,0.4,7.05E-10
5.4,0.4,9.61E-11
5.5,0.4,1.16E-11
5.6,0.4,1.24E-12
5.7,0.4,1.17E-13
5.8,0.4,9.75E-15
5.9,0.4,7.13E-16
6,0.4,4.58E-17
6.1,0.4,2.58E-18
6.2,0.4,1.28E-19
6.3,0.4,5.55E-21
6.4,0.4,2.12E-22
6.5,0.4,7.11E-24
6.6,0.4,2.10E-25
6.7,0.4,5.45E-27
6.8,0.4,1.25E-28
6.9,0.4,2.52E-30
7,0.4,4.51E-32
7.1,0.4,7.11E-34
7.2,0.4,9.93E-36
7.3,0.4,1.23E-37
7.4,0.4,1.35E-39
7.5,0.4,1.31E-41
7.6,0.4,1.12E-43
7.7,0.4,8.58E-46
7.8,0.4,5.80E-48
7.9,0.4,3.47E-50
8,0.4,1.84E-52
8.1,0.4,8.62E-55
8.2,0.4,3.56E-57
8.3,0.4,1.30E-59
8.4,0.4,4.14E-62
8.5,0.4,1.16E-64
8.6,0.4,2.84E-67
8.7,0.4,6.06E-70
8.8,0.4,1.12E-72
8.9,0.4,1.78E-75
9,0.4,2.43E-78
9.1,0.4,2.83E-81
9.2,0.4,2.80E-84
9.3,0.4,2.32E-87
9.4,0.4,1.61E-90
9.5,0.4,9.29E-94
9.6,0.4,4.41E-97
9.7,0.4,1.71E-100
9.8,0.4,5.39E-104
9.9,0.4,1.37E-107
10,0.4,2.79E-111
10.1,0.4,4.54E-115
10.2,0.4,5.88E-119
10.3,0.4,6.01E-123
10.4,0.4,4.86E-127
10.5,0.4,3.09E-131
10.6,0.4,1.54E-135
10.7,0.4,6.02E-140
10.8,0.4,1.84E-144
10.9,0.4,4.42E-149
11,0.4,8.26E-154
11.1,0.4,1.21E-158
11.2,0.4,1.38E-163
11.3,0.4,1.22E-168
11.4,0.4,8.48E-174
11.5,0.4,4.58E-179
11.6,0.4,1.93E-184
11.7,0.4,6.34E-190
11.8,0.4,1.62E-195
11.9,0.4,3.23E-201
12,0.4,5.01E-207
12.1,0.4,6.06E-213
12.2,0.4,5.71E-219
12.3,0.4,4.18E-225
12.4,0.4,2.39E-231
12.5,0.4,1.06E-237
12.6,0.4,3.69E-244
12.7,0.4,9.95E-251
12.8,0.4,2.09E-257
12.9,0.4,3.42E-264
13,0.4,4.37E-271
13.1,0.4,4.34E-278
13.2,0.4,3.35E-285
13.3,0.4,2.02E-292
13.4,0.4,9.48E-300
13.5,0.4,3.46E-307
13.6,0.4,9.85106e-315
13.7,0.4,2.17389e-322
13.8,0.4,0
13.9,0.4,0
14,0.4,0
14.1,0.4,0
14.2,0.4,0
14.3,0.4,0
14.4,0.4,0
14.5,0.4,0
14.6,0.4,0
14.7,0.4,0
14.8,0.4,0
14.9,0.4,0
15,0.4,0
15.1,0.4,0
15.2,0.4,0
15.3,0.4,0
15.4,0.4,0
15.5,0.4,0
15.6,0.4,0
15.7,0.4,0
15.8,0.4,0
15.9,0.4,0
16,0.4,0
16.1,0.4,0
16.2,0.4,0
16.3,0.4,0
16.4,0.4,0
16.5,0.4,0
16.6,0.4,0
16.7,0.4,0
16.8,0.4,0
16.9,0.4,0
17,0.4,0
17.1,0.4,0
17.2,0.4,0
17.3,0.4,0
17.4,0.4,0
17.5,0.4,0
17.6,0.4,0
17.7,0.4,0
17.8,0.4,0
17.9,0.4,0
18,0.4,0
18.1,0.4,0
18.2,0.4,0
18.3,0.4,0
18.4,0.4,0
18.5,0.4,0
18.6,0.4,0
18.7,0.4,0
18.8,0.4,0
18.9,0.4,0
19,0.4,0
19.1,0.4,0
19.2,0.4,0
19.3,0.4,0
19.4,0.4,0
19.5,0.4,0
19.6,0.4,0
19.7,0.4,0
19.8,0.4,0
19.9,0.4,0
20,0.4,0
0,0.5,0
0.1,0.5,-1.53E-20
0.2,0.5,8.60E-20
0.3,0.5,-1.31E-19
0.4,0.5,6.82E-20
0.5,0.5,9.77E-20
0.6,0.5,-2.08E-19
0.7,0.5,3.48E-18
0.8,0.5,2.28E-16
0.9,0.5,1.22E-14
1,0.5,4.94E-13
1.1,0.5,1.53E-11
1.2,0.5,3.67E-10
1.3,0.5,6.86E-09
1.4,0.5,1.00E-07
1.5,0.5,1.16E-06
1.6,0.5,1.06E-05
1.7,0.5,7.65E-05
1.8,0.5,0.000442303
1.9,0.5,0.00204912
2,0.5,0.00765115
2.1,0.5,0.0231774
2.2,0.5,0.0574287
2.3,0.5,0.117616
2.4,0.5,0.20186
2.5,0.5,0.295639
2.6,0.5,0.378164
2.7,0.5,0.434333
2.8,0.5,0.461148
2.9,0.5,0.4643
3,0.5,0.45093
3.1,0.5,0.425579
3.2,0.5,0.390375
3.3,0.5,0.346801
3.4,0.5,0.296988
3.5,0.5,0.244022
3.6,0.5,0.191561
3.7,0.5,0.143136
3.8,0.5,0.10147
3.9,0.5,0.0680505
4,0.5,0.0430649
4.1,0.5,0.0256578
4.2,0.5,0.0143615
4.3,0.5,0.00753682
4.4,0.5,0.00370116
4.5,0.5,0.00169748
4.6,0.5,0.000725653
4.7,0.5,0.000288556
4.8,0.5,0.000106509
4.9,0.5,3.64E-05
5,0.5,1.15E-05
5.1,0.5,3.35E-06
5.2,0.5,8.96E-07
5.3,0.5,2.20E-07
5.4,0.5,4.93E-08
5.5,0.5,1.01E-08
5.6,0.5,1.87E-09
5.7,0.5,3.15E-10
5.8,0.5,4.80E-11
5.9,0.5,6.57E-12
6,0.5,8.09E-13
6.1,0.5,8.93E-14
6.2,0.5,8.81E-15
6.3,0.5,7.76E-16
6.4,0.5,6.09E-17
6.5,0.5,4.26E-18
6.6,0.5,2.65E-19
6.7,0.5,1.47E-20
6.8,0.5,7.23E-22
6.9,0.5,3.17E-23
7,0.5,1.24E-24
7.1,0.5,4.29E-26
7.2,0.5,1.33E-27
7.3,0.5,3.66E-29
7.4,0.5,9.03E-31
7.5,0.5,1.99E-32
7.6,0.5,3.92E-34
7.7,0.5,6.91E-36
7.8,0.5,1.09E-37
7.9,0.5,1.55E-39
8,0.5,1.97E-41
8.1,0.5,2.24E-43
8.2,0.5,2.30E-45
8.3,0.5,2.12E-47
8.4,0.5,1.75E-49
8.5,0.5,1.30E-51
8.6,0.5,8.69E-54
8.7,0.5,5.21E-56
8.8,0.5,2.80E-58
8.9,0.5,1.35E-60
9,0.5,5.81E-63
9.1,0.5,2.24E-65
9.2,0.5,7.68E-68
9.3,0.5,2.35E-70
9.4,0.5,6.38E-73
9.5,0.5,1.53E-75
9.6,0.5,3.24E-78
9.7,0.5,6.04E-81
9.8,0.5,9.83E-84
9.9,0.5,1.39E-86
10,0.5,1.71E-89
10.1,0.5,1.81E-92
10.2,0.5,1.63E-95
10.3,0.5,1.25E-98
10.4,0.5,8.10E-102
10.5,0.5,4.39E-105
10.6,0.5,1.97E-108
10.7,0.5,7.30E-112
10.8,0.5,2.21E-115
10.9,0.5,5.44E-119
11,0.5,1.08E-122
11.1,0.5,1.72E-126
11.2,0.5,2.18E-130
11.3,0.5,2.20E-134
11.4,0.5,1.75E-138
11.5,0.5,1.10E-142
11.6,0.5,5.47E-147
