xi,ti,ci
17.5,4.75,3.14E-14
17.6,4.75,1.80E-14
17.7,4.75,1.03E-14
17.8,4.75,5.91E-15
17.9,4.75,3.36E-15
18,4.75,1.90E-15
18.1,4.75,1.07E-15
18.2,4.75,6.01E-16
18.3,4.75,3.36E-16
18.4,4.75,1.87E-16
18.5,4.75,1.03E-16
18.6,4.75,5.67E-17
18.7,4.75,3.10E-17
18.8,4.75,1.69E-17
18.9,4.75,9.15E-18
19,4.75,4.92E-18
19.1,4.75,2.63E-18
19.2,4.75,1.40E-18
19.3,4.75,7.39E-19
19.4,4.75,3.88E-19
19.5,4.75,2.02E-19
19.6,4.75,1.05E-19
19.7,4.75,5.39E-20
19.8,4.75,2.75E-20
19.9,4.75,1.38E-20
20,4.75,7.73E-21
0,4.8,-2.34E-22
0.1,4.8,-2.26E-22
0.2,4.8,-2.54E-22
0.3,4.8,-1.02E-22
0.4,4.8,-8.57E-22
0.5,4.8,2.98E-21
0.6,4.8,-1.40E-20
0.7,4.8,3.31E-19
0.8,4.8,1.94E-17
0.9,4.8,1.23E-15
1,4.8,5.91E-14
1.1,4.8,2.22E-12
1.2,4.8,6.48E-11
1.3,4.8,1.47E-09
1.4,4.8,2.60E-08
1.5,4.8,3.56E-07
1.6,4.8,3.81E-06
1.7,4.8,3.17E-05
1.8,4.8,0.000206753
1.9,4.8,0.00106002
2,4.8,0.00430438
2.1,4.8,0.0139662
2.2,4.8,0.0366007
2.3,4.8,0.0784914
2.4,4.8,0.139983
2.5,4.8,0.211852
2.6,4.8,0.27903
2.7,4.8,0.329626
2.8,4.8,0.360876
2.9,4.8,0.377488
3,4.8,0.386103
3.1,4.8,0.391481
3.2,4.8,0.395938
3.3,4.8,0.400296
3.4,4.8,0.404778
3.5,4.8,0.409433
3.6,4.8,0.414272
3.7,4.8,0.4193
3.8,4.8,0.424521
3.9,4.8,0.429941
4,4.8,0.435564
4.1,4.8,0.441395
4.2,4.8,0.447439
4.3,4.8,0.4537
4.4,4.8,0.460183
4.5,4.8,0.466894
4.6,4.8,0.473836
4.7,4.8,0.481016
4.8,4.8,0.488437
4.9,4.8,0.496104
5,4.8,0.504022
5.1,4.8,0.512195
5.2,4.8,0.520626
5.3,4.8,0.529319
5.4,4.8,0.538278
5.5,4.8,0.547505
5.6,4.8,0.557002
5.7,4.8,0.566771
5.8,4.8,0.576813
5.9,4.8,0.587127
6,4.8,0.597712
6.1,4.8,0.608567
6.2,4.8,0.619688
6.3,4.8,0.63107
6.4,4.8,0.642708
6.5,4.8,0.654593
6.6,4.8,0.666716
6.7,4.8,0.679066
6.8,4.8,0.691629
6.9,4.8,0.704389
7,4.8,0.717326
7.1,4.8,0.730419
7.2,4.8,0.743641
7.3,4.8,0.75696
7.4,4.8,0.770336
7.5,4.8,0.783721
7.6,4.8,0.797047
7.7,4.8,0.810228
7.8,4.8,0.823147
7.9,4.8,0.835646
8,4.8,0.847517
8.1,4.8,0.858488
8.2,4.8,0.868212
8.3,4.8,0.876266
8.4,4.8,0.882147
8.5,4.8,0.885283
8.6,4.8,0.885055
8.7,4.8,0.880827
8.8,4.8,0.871992
8.9,4.8,0.858018
9,4.8,0.838504
9.1,4.8,0.813225
9.2,4.8,0.782175
9.3,4.8,0.745592
9.4,4.8,0.703958
9.5,4.8,0.657989
9.6,4.8,0.608593
9.7,4.8,0.556823
9.8,4.8,0.503812
9.9,4.8,0.450703
10,4.8,0.398588
10.1,4.8,0.348445
10.2,4.8,0.301103
10.3,4.8,0.257204
10.4,4.8,0.217198
10.5,4.8,0.181342
10.6,4.8,0.149718
10.7,4.8,0.122251
10.8,4.8,0.098748
10.9,4.8,0.0789213
11,4.8,0.0624244
11.1,4.8,0.0488786
11.2,4.8,0.0378968
11.3,4.8,0.0291019
11.4,4.8,0.0221409
11.5,4.8,0.0166936
11.6,4.8,0.0124768
11.7,4.8,0.00924652
11.8,4.8,0.00679673
11.9,4.8,0.00495665
12,4.8,0.00358725
12.1,4.8,0.00257715
12.2,4.8,0.00183839
12.3,4.8,0.00130247
12.4,4.8,0.000916728
12.5,4.8,0.000641156
12.6,4.8,0.000445698
12.7,4.8,0.000308015
12.8,4.8,0.000211668
12.9,4.8,0.000144672
13,4.8,9.84E-05
13.1,4.8,6.65E-05
13.2,4.8,4.48E-05
13.3,4.8,3.00E-05
13.4,4.8,2.00E-05
13.5,4.8,1.33E-05
13.6,4.8,8.80E-06
13.7,4.8,5.80E-06
13.8,4.8,3.81E-06
13.9,4.8,2.49E-06
14,4.8,1.62E-06
14.1,4.8,1.05E-06
14.2,4.8,6.81E-07
14.3,4.8,4.39E-07
14.4,4.8,2.82E-07
14.5,4.8,1.81E-07
14.6,4.8,1.16E-07
14.7,4.8,7.36E-08
14.8,4.8,4.67E-08
14.9,4.8,2.96E-08
15,4.8,1.87E-08
15.1,4.8,1.18E-08
15.2,4.8,7.39E-09
15.3,4.8,4.62E-09
15.4,4.8,2.89E-09
15.5,4.8,1.80E-09
15.6,4.8,1.12E-09
15.7,4.8,6.91E-10
15.8,4.8,4.27E-10
15.9,4.8,2.63E-10
16,4.8,1.61E-10
16.1,4.8,9.88E-11
16.2,4.8,6.04E-11
16.3,4.8,3.68E-11
16.4,4.8,2.23E-11
16.5,4.8,1.35E-11
16.6,4.8,8.15E-12
16.7,4.8,4.91E-12
16.8,4.8,2.94E-12
16.9,4.8,1.76E-12
17,4.8,1.05E-12
17.1,4.8,6.23E-13
17.2,4.8,3.69E-13
17.3,4.8,2.17E-13
17.4,4.8,1.28E-13
17.5,4.8,7.49E-14
17.6,4.8,4.37E-14
17.7,4.8,2.54E-14
17.8,4.8,1.47E-14
17.9,4.8,8.47E-15
18,4.8,4.86E-15
18.1,4.8,2.78E-15
18.2,4.8,1.58E-15
18.3,4.8,8.97E-16
18.4,4.8,5.06E-16
18.5,4.8,2.84E-16
18.6,4.8,1.58E-16
18.7,4.8,8.80E-17
18.8,4.8,4.86E-17
18.9,4.8,2.67E-17
19,4.8,1.46E-17
19.1,4.8,7.94E-18
19.2,4.8,4.29E-18
19.3,4.8,2.30E-18
19.4,4.8,1.23E-18
19.5,4.8,6.51E-19
19.6,4.8,3.43E-19
19.7,4.8,1.79E-19
19.8,4.8,9.31E-20
19.9,4.8,4.75E-20
20,4.8,2.70E-20
0,4.85,-2.36E-22
0.1,4.85,-2.28E-22
0.2,4.85,-2.57E-22
0.3,4.85,-1.05E-22
0.4,4.85,-8.59E-22
0.5,4.85,2.98E-21
0.6,4.85,-1.40E-20
0.7,4.85,3.31E-19
0.8,4.85,1.94E-17
0.9,4.85,1.23E-15
1,4.85,5.91E-14
1.1,4.85,2.22E-12
1.2,4.85,6.48E-11
1.3,4.85,1.47E-09
1.4,4.85,2.60E-08
1.5,4.85,3.56E-07
1.6,4.85,3.81E-06
1.7,4.85,3.17E-05
1.8,4.85,0.000206753
1.9,4.85,0.00106002
2,4.85,0.00430438
2.1,4.85,0.0139662
2.2,4.85,0.0366007
2.3,4.85,0.0784914
2.4,4.85,0.139983
2.5,4.85,0.211852
2.6,4.85,0.27903
2.7,4.85,0.329626
2.8,4.85,0.360876
2.9,4.85,0.377488
3,4.85,0.386103
3.1,4.85,0.391481
3.2,4.85,0.395938
3.3,4.85,0.400296
3.4,4.85,0.404778
3.5,4.85,0.409433
3.6,4.85,0.414272
3.7,4.85,0.4193
3.8,4.85,0.424521
3.9,4.85,0.429941
4,4.85,0.435564
4.1,4.85,0.441395
4.2,4.85,0.447439
4.3,4.85,0.4537
4.4,4.85,0.460183
4.5,4.85,0.466894
4.6,4.85,0.473836
4.7,4.85,0.481016
4.8,4.85,0.488437
4.9,4.85,0.496104
5,4.85,0.504022
5.1,4.85,0.512195
5.2,4.85,0.520626
5.3,4.85,0.529319
5.4,4.85,0.538278
5.5,4.85,0.547505
5.6,4.85,0.557002
5.7,4.85,0.566771
5.8,4.85,0.576813
5.9,4.85,0.587127
6,4.85,0.597712
6.1,4.85,0.608567
6.2,4.85,0.619688
6.3,4.85,0.63107
6.4,4.85,0.642708
6.5,4.85,0.654593
6.6,4.85,0.666716
6.7,4.85,0.679067
6.8,4.85,0.69163
6.9,4.85,0.704389
7,4.85,0.717327
7.1,4.85,0.730421
7.2,4.85,0.743645
7.3,4.85,0.756969
7.4,4.85,0.770354
7.5,4.85,0.783754
7.6,4.85,0.797108
7.7,4.85,0.810337
7.8,4.85,0.823335
7.9,4.85,0.835961
8,4.85,0.848026
8.1,4.85,0.859284
8.2,4.85,0.869421
8.3,4.85,0.878048
8.4,4.85,0.884696
8.5,4.85,0.888829
8.6,4.85,0.889853
8.7,4.85,0.887147
8.8,4.85,0.880101
8.9,4.85,0.868161
9,4.85,0.850879
9.1,4.85,0.827964
9.2,4.85,0.799322
9.3,4.85,0.76509
9.4,4.85,0.725643
9.5,4.85,0.681591
9.6,4.85,0.63375
9.7,4.85,0.583099
9.8,4.85,0.530721
9.9,4.85,0.477739
10,4.85,0.425252
10.1,4.85,0.374276
10.2,4.85,0.325694
10.3,4.85,0.280225
10.4,4.85,0.238401
10.5,4.85,0.200566
10.6,4.85,0.166884
10.7,4.85,0.137356
10.8,4.85,0.111852
10.9,4.85,0.0901351
11,4.85,0.0718945
11.1,4.85,0.056775
11.2,4.85,0.0444005
11.3,4.85,0.0343957
11.4,4.85,0.0264012
11.5,4.85,0.0200846
11.6,4.85,0.0151477
11.7,4.85,0.011329
11.8,4.85,0.0084047
11.9,4.85,0.00618664
12,4.85,0.00451969
12.1,4.85,0.00327794
12.2,4.85,0.00236072
12.3,4.85,0.00168871
12.4,4.85,0.00120015
12.5,4.85,0.000847615
12.6,4.85,0.000595037
12.7,4.85,0.00041531
12.8,4.85,0.000288258
12.9,4.85,0.000199004
13,4.85,0.00013668
13.1,4.85,9.34E-05
13.2,4.85,6.35E-05
13.3,4.85,4.30E-05
13.4,4.85,2.90E-05
13.5,4.85,1.95E-05
13.6,4.85,1.30E-05
13.7,4.85,8.66E-06
13.8,4.85,5.75E-06
13.9,4.85,3.80E-06
14,4.85,2.50E-06
14.1,4.85,1.64E-06
14.2,4.85,1.07E-06
14.3,4.85,7.00E-07
14.4,4.85,4.55E-07
14.5,4.85,2.94E-07
14.6,4.85,1.90E-07
14.7,4.85,1.22E-07
14.8,4.85,7.86E-08
14.9,4.85,5.03E-08
15,4.85,3.21E-08
15.1,4.85,2.05E-08
15.2,4.85,1.30E-08
15.3,4.85,8.23E-09
15.4,4.85,5.20E-09
15.5,4.85,3.27E-09
15.6,4.85,2.06E-09
15.7,4.85,1.29E-09
15.8,4.85,8.05E-10
15.9,4.85,5.02E-10
16,4.85,3.12E-10
16.1,4.85,1.93E-10
16.2,4.85,1.19E-10
16.3,4.85,7.36E-11
16.4,4.85,4.52E-11
16.5,4.85,2.77E-11
16.6,4.85,1.69E-11
16.7,4.85,1.03E-11
16.8,4.85,6.26E-12
16.9,4.85,3.79E-12
17,4.85,2.29E-12
17.1,4.85,1.38E-12
17.2,4.85,8.25E-13
17.3,4.85,4.93E-13
17.4,4.85,2.94E-13
17.5,4.85,1.74E-13
17.6,4.85,1.03E-13
17.7,4.85,6.07E-14
17.8,4.85,3.56E-14
17.9,4.85,2.08E-14
18,4.85,1.21E-14
18.1,4.85,7.02E-15
18.2,4.85,4.05E-15
18.3,4.85,2.33E-15
18.4,4.85,1.33E-15
18.5,4.85,7.58E-16
18.6,4.85,4.29E-16
18.7,4.85,2.42E-16
18.8,4.85,1.36E-16
18.9,4.85,7.57E-17
19,4.85,4.20E-17
19.1,4.85,2.32E-17
19.2,4.85,1.27E-17
19.3,4.85,6.93E-18
19.4,4.85,3.75E-18
19.5,4.85,2.02E-18
19.6,4.85,1.08E-18
19.7,4.85,5.75E-19
19.8,4.85,3.04E-19
19.9,4.85,1.57E-19
20,4.85,9.09E-20
0,4.9,-2.39E-22
0.1,4.9,-2.31E-22
0.2,4.9,-2.59E-22
0.3,4.9,-1.07E-22
0.4,4.9,-8.62E-22
0.5,4.9,2.98E-21
0.6,4.9,-1.40E-20
0.7,4.9,3.31E-19
0.8,4.9,1.94E-17
0.9,4.9,1.23E-15
1,4.9,5.91E-14
1.1,4.9,2.22E-12
1.2,4.9,6.48E-11
1.3,4.9,1.47E-09
1.4,4.9,2.60E-08
1.5,4.9,3.56E-07
1.6,4.9,3.81E-06
1.7,4.9,3.17E-05
1.8,4.9,0.000206753
1.9,4.9,0.00106002
2,4.9,0.00430438
2.1,4.9,0.0139662
2.2,4.9,0.0366007
2.3,4.9,0.0784914
2.4,4.9,0.139983
2.5,4.9,0.211852
2.6,4.9,0.27903
2.7,4.9,0.329626
2.8,4.9,0.360876
2.9,4.9,0.377488
3,4.9,0.386103
3.1,4.9,0.391481
3.2,4.9,0.395938
3.3,4.9,0.400296
3.4,4.9,0.404778
3.5,4.9,0.409433
3.6,4.9,0.414272
3.7,4.9,0.4193
3.8,4.9,0.424521
3.9,4.9,0.429941
4,4.9,0.435564
4.1,4.9,0.441395
4.2,4.9,0.447439
4.3,4.9,0.4537
4.4,4.9,0.460183
4.5,4.9,0.466894
4.6,4.9,0.473836
4.7,4.9,0.481016
4.8,4.9,0.488437
4.9,4.9,0.496104
5,4.9,0.504022
5.1,4.9,0.512195
5.2,4.9,0.520626
5.3,4.9,0.529319
5.4,4.9,0.538278
5.5,4.9,0.547505
5.6,4.9,0.557002
5.7,4.9,0.566771
5.8,4.9,0.576813
5.9,4.9,0.587127
6,4.9,0.597712
6.1,4.9,0.608567
6.2,4.9,0.619688
6.3,4.9,0.63107
6.4,4.9,0.642708
6.5,4.9,0.654593
6.6,4.9,0.666716
6.7,4.9,0.679067
6.8,4.9,0.69163
6.9,4.9,0.70439
7,4.9,0.717328
7.1,4.9,0.730423
7.2,4.9,0.743648
7.3,4.9,0.756975
7.4,4.9,0.770367
7.5,4.9,0.78378
7.6,4.9,0.797157
7.7,4.9,0.810426
7.8,4.9,0.823491
7.9,4.9,0.836222
8,4.9,0.848452
8.1,4.9,0.859957
8.2,4.9,0.870452
8.3,4.9,0.879579
8.4,4.9,0.886908
8.5,4.9,0.891933
8.6,4.9,0.89409
8.7,4.9,0.892777
8.8,4.9,0.887389
8.9,4.9,0.877358
9,4.9,0.8622
9.1,4.9,0.841566
9.2,4.9,0.815288
9.3,4.9,0.783407
9.4,4.9,0.746196
9.5,4.9,0.704162
9.6,4.9,0.658026
9.7,4.9,0.608683
9.8,4.9,0.557158
9.9,4.9,0.504541
10,4.9,0.451926
10.1,4.9,0.400352
10.2,4.9,0.350747
10.3,4.9,0.303894
10.4,4.9,0.260402
10.5,4.9,0.220698
10.6,4.9,0.185028
10.7,4.9,0.153471
10.8,4.9,0.125964
10.9,4.9,0.102325
11,4.9,0.0822861
11.1,4.9,0.065522
11.2,4.9,0.0516737
11.3,4.9,0.0403726
11.4,4.9,0.0312573
11.5,4.9,0.0239874
11.6,4.9,0.0182515
11.7,4.9,0.0137726
11.8,4.9,0.0103099
11.9,4.9,0.00765836
12,4.9,0.0056464
12.1,4.9,0.00413313
12.2,4.9,0.00300449
12.3,4.9,0.00216949
12.4,4.9,0.0015565
12.5,4.9,0.00110982
12.6,4.9,0.000786617
12.7,4.9,0.000554353
12.8,4.9,0.000388522
12.9,4.9,0.00027086
13,4.9,0.000187871
13.1,4.9,0.000129673
13.2,4.9,8.91E-05
13.3,4.9,6.09E-05
13.4,4.9,4.15E-05
13.5,4.9,2.81E-05
13.6,4.9,1.90E-05
13.7,4.9,1.28E-05
13.8,4.9,8.56E-06
13.9,4.9,5.72E-06
14,4.9,3.80E-06
14.1,4.9,2.52E-06
14.2,4.9,1.67E-06
14.3,4.9,1.10E-06
14.4,4.9,7.21E-07
14.5,4.9,4.72E-07
14.6,4.9,3.08E-07
14.7,4.9,2.01E-07
14.8,4.9,1.30E-07
14.9,4.9,8.43E-08
15,4.9,5.44E-08
15.1,4.9,3.50E-08
15.2,4.9,2.25E-08
15.3,4.9,1.44E-08
15.4,4.9,9.20E-09
15.5,4.9,5.86E-09
15.6,4.9,3.72E-09
15.7,4.9,2.36E-09
15.8,4.9,1.49E-09
15.9,4.9,9.39E-10
16,4.9,5.90E-10
16.1,4.9,3.70E-10
16.2,4.9,2.31E-10
16.3,4.9,1.44E-10
16.4,4.9,8.97E-11
16.5,4.9,5.56E-11
16.6,4.9,3.44E-11
16.7,4.9,2.12E-11
16.8,4.9,1.30E-11
16.9,4.9,7.99E-12
17,4.9,4.88E-12
17.1,4.9,2.97E-12
17.2,4.9,1.81E-12
17.3,4.9,1.09E-12
17.4,4.9,6.59E-13
17.5,4.9,3.96E-13
17.6,4.9,2.37E-13
17.7,4.9,1.41E-13
17.8,4.9,8.41E-14
17.9,4.9,4.98E-14
18,4.9,2.94E-14
18.1,4.9,1.72E-14
18.2,4.9,1.01E-14
18.3,4.9,5.88E-15
18.4,4.9,3.41E-15
18.5,4.9,1.97E-15
18.6,4.9,1.13E-15
18.7,4.9,6.46E-16
18.8,4.9,3.67E-16
18.9,4.9,2.08E-16
19,4.9,1.17E-16
19.1,4.9,6.55E-17
19.2,4.9,3.65E-17
19.3,4.9,2.02E-17
19.4,4.9,1.11E-17
19.5,4.9,6.07E-18
19.6,4.9,3.30E-18
19.7,4.9,1.78E-18
19.8,4.9,9.56E-19
19.9,4.9,5.04E-19
20,4.9,2.95E-19
0,4.95,-2.41E-22
0.1,4.95,-2.33E-22
0.2,4.95,-2.62E-22
0.3,4.95,-1.10E-22
0.4,4.95,-8.64E-22
0.5,4.95,2.97E-21
0.6,4.95,-1.40E-20
0.7,4.95,3.31E-19
0.8,4.95,1.94E-17
0.9,4.95,1.23E-15
1,4.95,5.91E-14
1.1,4.95,2.22E-12
1.2,4.95,6.48E-11
1.3,4.95,1.47E-09
1.4,4.95,2.60E-08
1.5,4.95,3.56E-07
1.6,4.95,3.81E-06
1.7,4.95,3.17E-05
1.8,4.95,0.000206753
1.9,4.95,0.00106002
2,4.95,0.00430438
2.1,4.95,0.0139662
2.2,4.95,0.0366007
2.3,4.95,0.0784914
2.4,4.95,0.139983
2.5,4.95,0.211852
2.6,4.95,0.27903
2.7,4.95,0.329626
2.8,4.95,0.360876
2.9,4.95,0.377488
3,4.95,0.386103
3.1,4.95,0.391481
3.2,4.95,0.395938
3.3,4.95,0.400296
3.4,4.95,0.404778
3.5,4.95,0.409433
3.6,4.95,0.414272
3.7,4.95,0.4193
3.8,4.95,0.424521
3.9,4.95,0.429941
4,4.95,0.435564
4.1,4.95,0.441395
4.2,4.95,0.447439
4.3,4.95,0.4537
4.4,4.95,0.460183
4.5,4.95,0.466894
4.6,4.95,0.473836
4.7,4.95,0.481016
4.8,4.95,0.488437
4.9,4.95,0.496104
5,4.95,0.504022
5.1,4.95,0.512195
5.2,4.95,0.520626
5.3,4.95,0.529319
5.4,4.95,0.538278
5.5,4.95,0.547505
5.6,4.95,0.557002
5.7,4.95,0.566771
5.8,4.95,0.576813
5.9,4.95,0.587127
6,4.95,0.597712
6.1,4.95,0.608567
6.2,4.95,0.619688
6.3,4.95,0.63107
6.4,4.95,0.642708
6.5,4.95,0.654593
6.6,4.95,0.666717
6.7,4.95,0.679067
6.8,4.95,0.69163
6.9,4.95,0.70439
7,4.95,0.717328
7.1,4.95,0.730424
7.2,4.95,0.743651
7.3,4.95,0.756981
7.4,4.95,0.770378
7.5,4.95,0.783801
7.6,4.95,0.797197
7.7,4.95,0.810499
7.8,4.95,0.823618
7.9,4.95,0.836439
8,4.95,0.848808
8.1,4.95,0.860524
8.2,4.95,0.871328
8.3,4.95,0.880894
8.4,4.95,0.888823
8.5,4.95,0.894643
8.6,4.95,0.897822
8.7,4.95,0.897781
8.8,4.95,0.893923
8.9,4.95,0.885674
9,4.95,0.872525
9.1,4.95,0.854082
9.2,4.95,0.830106
9.3,4.95,0.800556
9.4,4.95,0.765608
9.5,4.95,0.725668
9.6,4.95,0.681359
9.7,4.95,0.633491
9.8,4.95,0.583021
9.9,4.95,0.530994
10,4.95,0.478489
10.1,4.95,0.42655
10.2,4.95,0.376143
10.3,4.95,0.328104
10.4,4.95,0.28311
10.5,4.95,0.241666
10.6,4.95,0.204098
10.7,4.95,0.170564
10.8,4.95,0.141068
10.9,4.95,0.115492
11,4.95,0.0936156
11.1,4.95,0.0751473
11.2,4.95,0.059752
11.3,4.95,0.0470733
11.4,4.95,0.036753
11.5,4.95,0.0284459
11.6,4.95,0.021831
11.7,4.95,0.0166176
11.8,4.95,0.0125494
11.9,4.95,0.0094049
12,4.95,0.00699642
12.1,4.95,0.00516776
12.2,4.95,0.00379092
12.3,4.95,0.00276258
12.4,4.95,0.0020004
12.5,4.95,0.00143966
12.6,4.95,0.00103
12.7,4.95,0.000732752
12.8,4.95,0.000518452
12.9,4.95,0.000364909
13,4.95,0.000255548
13.1,4.95,0.000178098
13.2,4.95,0.000123544
13.3,4.95,8.53E-05
13.4,4.95,5.87E-05
13.5,4.95,4.02E-05
13.6,4.95,2.74E-05
13.7,4.95,1.86E-05
13.8,4.95,1.26E-05
13.9,4.95,8.50E-06
14,4.95,5.71E-06
14.1,4.95,3.83E-06
14.2,4.95,2.56E-06
14.3,4.95,1.70E-06
14.4,4.95,1.13E-06
14.5,4.95,7.47E-07
14.6,4.95,4.93E-07
14.7,4.95,3.24E-07
14.8,4.95,2.13E-07
14.9,4.95,1.39E-07
15,4.95,9.07E-08
15.1,4.95,5.90E-08
15.2,4.95,3.83E-08
15.3,4.95,2.48E-08
15.4,4.95,1.60E-08
15.5,4.95,1.03E-08
15.6,4.95,6.62E-09
15.7,4.95,4.24E-09
15.8,4.95,2.71E-09
15.9,4.95,1.73E-09
16,4.95,1.10E-09
16.1,4.95,6.96E-10
16.2,4.95,4.40E-10
16.3,4.95,2.78E-10
16.4,4.95,1.75E-10
16.5,4.95,1.10E-10
16.6,4.95,6.85E-11
16.7,4.95,4.27E-11
16.8,4.95,2.66E-11
16.9,4.95,1.65E-11
17,4.95,1.02E-11
17.1,4.95,6.28E-12
17.2,4.95,3.86E-12
17.3,4.95,2.37E-12
17.4,4.95,1.44E-12
17.5,4.95,8.79E-13
17.6,4.95,5.33E-13
17.7,4.95,3.22E-13
17.8,4.95,1.94E-13
17.9,4.95,1.16E-13
18,4.95,6.94E-14
18.1,4.95,4.13E-14
18.2,4.95,2.45E-14
18.3,4.95,1.44E-14
18.4,4.95,8.49E-15
18.5,4.95,4.97E-15
18.6,4.95,2.89E-15
18.7,4.95,1.68E-15
18.8,4.95,9.67E-16
18.9,4.95,5.55E-16
19,4.95,3.17E-16
19.1,4.95,1.80E-16
19.2,4.95,1.02E-16
19.3,4.95,5.70E-17
19.4,4.95,3.18E-17
19.5,4.95,1.77E-17
19.6,4.95,9.75E-18
19.7,4.95,5.34E-18
19.8,4.95,2.91E-18
19.9,4.95,1.56E-18
20,4.95,9.27E-19
0,5,-2.44E-22
0.1,5,-2.36E-22
0.2,5,-2.64E-22
0.3,5,-1.13E-22
0.4,5,-8.67E-22
0.5,5,2.97E-21
0.6,5,-1.40E-20
0.7,5,3.31E-19
0.8,5,1.94E-17
0.9,5,1.23E-15
1,5,5.91E-14
1.1,5,2.22E-12
1.2,5,6.48E-11
1.3,5,1.47E-09
1.4,5,2.60E-08
1.5,5,3.56E-07
1.6,5,3.81E-06
1.7,5,3.17E-05
1.8,5,0.000206753
1.9,5,0.00106002
2,5,0.00430438
2.1,5,0.0139662
2.2,5,0.0366007
2.3,5,0.0784914
2.4,5,0.139983
2.5,5,0.211852
2.6,5,0.27903
2.7,5,0.329626
2.8,5,0.360876
2.9,5,0.377488
3,5,0.386103
3.1,5,0.391481
3.2,5,0.395938
3.3,5,0.400296
3.4,5,0.404778
3.5,5,0.409433
3.6,5,0.414272
3.7,5,0.4193
3.8,5,0.424521
3.9,5,0.429941
4,5,0.435564
4.1,5,0.441395
4.2,5,0.447439
4.3,5,0.4537
4.4,5,0.460183
4.5,5,0.466894
4.6,5,0.473836
4.7,5,0.481016
4.8,5,0.488437
4.9,5,0.496104
5,5,0.504022
5.1,5,0.512195
5.2,5,0.520626
5.3,5,0.529319
5.4,5,0.538278
5.5,5,0.547505
5.6,5,0.557002
5.7,5,0.566771
5.8,5,0.576813
5.9,5,0.587127
6,5,0.597712
6.1,5,0.608567
6.2,5,0.619688
6.3,5,0.63107
6.4,5,0.642708
6.5,5,0.654593
6.6,5,0.666717
6.7,5,0.679067
6.8,5,0.69163
6.9,5,0.70439
7,5,0.717329
7.1,5,0.730425
7.2,5,0.743653
7.3,5,0.756985
7.4,5,0.770387
7.5,5,0.783818
7.6,5,0.79723
7.7,5,0.810558
7.8,5,0.823723
7.9,5,0.836618
8,5,0.849105
8.1,5,0.861002
8.2,5,0.872073
8.3,5,0.882021
8.4,5,0.890478
8.5,5,0.897006
8.6,5,0.901104
8.7,5,0.902217
8.8,5,0.899765
8.9,5,0.893174
9,5,0.881918
9.1,5,0.865564
9.2,5,0.843818
9.3,5,0.81656
9.4,5,0.78388
9.5,5,0.746086
9.6,5,0.703703
9.7,5,0.657453
9.8,5,0.608219
9.9,5,0.556992
10,5,0.504822
10.1,5,0.452752
10.2,5,0.401766
10.3,5,0.352745
10.4,5,0.306427
10.5,5,0.263388
10.6,5,0.224031
10.7,5,0.188589
10.8,5,0.157142
10.9,5,0.129632
11,5,0.105891
11.1,5,0.0856715
11.2,5,0.0686656
11.3,5,0.0545349
11.4,5,0.0429291
11.5,5,0.0335029
11.6,5,0.0259287
11.7,5,0.019905
11.8,5,0.0151614
11.9,5,0.0114611
12,5,0.00860086
12.1,5,0.00640905
12.2,5,0.00474344
12.3,5,0.00348779
12.4,5,0.00254841
12.5,5,0.00185078
12.6,5,0.00133631
12.7,5,0.000959456
12.8,5,0.000685173
12.9,5,0.000486772
13,5,0.000344102
13.1,5,0.000242087
13.2,5,0.000169533
13.3,5,0.0001182
13.4,5,8.21E-05
13.5,5,5.67E-05
13.6,5,3.91E-05
13.7,5,2.68E-05
13.8,5,1.83E-05
13.9,5,1.25E-05
14,5,8.47E-06
14.1,5,5.73E-06
14.2,5,3.87E-06
14.3,5,2.60E-06
14.4,5,1.74E-06
14.5,5,1.16E-06
14.6,5,7.76E-07
14.7,5,5.16E-07
14.8,5,3.42E-07
14.9,5,2.26E-07
15,5,1.49E-07
15.1,5,9.79E-08
15.2,5,6.42E-08
15.3,5,4.20E-08
15.4,5,2.74E-08
15.5,5,1.78E-08
15.6,5,1.16E-08
15.7,5,7.50E-09
15.8,5,4.84E-09
15.9,5,3.12E-09
16,5,2.01E-09
16.1,5,1.29E-09
16.2,5,8.22E-10
16.3,5,5.24E-10
16.4,5,3.33E-10
16.5,5,2.12E-10
16.6,5,1.34E-10
16.7,5,8.44E-11
16.8,5,5.31E-11
16.9,5,3.33E-11
17,5,2.08E-11
17.1,5,1.30E-11
17.2,5,8.08E-12
17.3,5,5.01E-12
17.4,5,3.10E-12
17.5,5,1.91E-12
17.6,5,1.17E-12
17.7,5,7.16E-13
17.8,5,4.36E-13
17.9,5,2.65E-13
18,5,1.60E-13
18.1,5,9.65E-14
18.2,5,5.79E-14
18.3,5,3.46E-14
18.4,5,2.06E-14
18.5,5,1.22E-14
18.6,5,7.21E-15
18.7,5,4.23E-15
18.8,5,2.47E-15
18.9,5,1.44E-15
19,5,8.33E-16
19.1,5,4.80E-16
19.2,5,2.75E-16
19.3,5,1.56E-16
19.4,5,8.86E-17
19.5,5,4.99E-17
19.6,5,2.79E-17
19.7,5,1.55E-17
19.8,5,8.59E-18
19.9,5,4.67E-18
20,5,2.81E-18
0,5.05,-2.46E-22
0.1,5.05,-2.38E-22
0.2,5.05,-2.67E-22
0.3,5.05,-1.15E-22
0.4,5.05,-8.69E-22
0.5,5.05,2.97E-21
0.6,5.05,-1.40E-20
